"HHID"	"PERID"	"CASE"	"ALTNUM"	"NUMALTS"	"CHOSEN"	"IVTT"	"OVTT"	"TVTT"	"COST"	"DIST"	"WKZONE"	"HMZONE"	"RSPOPDEN"	"RSEMPDEN"	"WKPOPDEN"	"WKEMPDEN"	"VEHAVDUM"	"FEMDUM"	"AGE"	"DRLICDUM"	"NONCADUM"	"NUMVEH"	"HHSIZE"	"HHINC"	"FAMTYPE"	"HHOWNDUM"	"NUMEMPHH"	"NUMADLT"	"NMLT5"	"NM5TO11"	"NM12TO16"	"WKCCBD"	"WKNCCBD"	"CORREDIS"	"VEHBYWRK"	"VOCC"	"COSTINC"	"M_TT"	"NM_TT"	"M_IVTT"	"M_OVTT"
4808	1	2567	4	6	0	5.43	11.6	17.03	85	1.14	88	68	24.43	9.88	32.23	328	1	0	48	1	0	2	3	67.5	99	1	1	2	0	0	1	0	1	1	2	1	1.2592592592592593	17.03		5.43	11.6
4808	1	2567	5	6	0	7.1	6	13.1	0	1.14	88	68	24.43	9.88	32.23	328	1	0	48	1	0	2	3	67.5	99	1	1	2	0	0	1	0	1	1	2	1	0		13.1		
4808	1	2567	6	6	0	0	0	28.8	0	1.14	88	68	24.43	9.88	32.23	328	1	0	48	1	0	2	3	67.5	99	1	1	2	0	0	1	0	1	1	2	1	0		28.8		
4812	2	2568	1	4	1	14.94	7.5	22.44	57.2	6.38	119	83	29.1	5.51	81.69	58.62	1	1	30	1	0	1	2	37.5	6	0	1	2	0	0	0	0	1	1	1	1	1.5253333333333334	22.44		14.94	7.5
4812	2	2568	2	4	0	19.94	7.5	27.44	28.6	6.38	119	83	29.1	5.51	81.69	58.62	1	1	30	1	0	1	2	37.5	6	0	1	2	0	0	0	0	1	1	1	1	.7626666666666667	27.44		19.94	7.5
4812	2	2568	3	4	0	21.94	7.5	29.44	16.34	6.38	119	83	29.1	5.51	81.69	58.62	1	1	30	1	0	1	2	37.5	6	0	1	2	0	0	0	0	1	1	1	1	.4357333333333333	29.44		21.94	7.5
4812	2	2568	4	4	0	37.97	19.6	57.57	85	6.38	119	83	29.1	5.51	81.69	58.62	1	1	30	1	0	1	2	37.5	6	0	1	2	0	0	0	0	1	1	1	1	2.2666666666666666	57.57		37.97	19.6
4814	2	2569	1	4	1	23.7	5	28.7	130.8	15.9	66	165	36.46	312.3	0	13.26	1	0	48	1	0	4	3	112.5	4	1	1	3	0	0	0	0	0	1	4	1	1.1626666666666667	28.7		23.7	5
4814	2	2569	2	4	0	28.7	5	33.7	65.4	15.9	66	165	36.46	312.3	0	13.26	1	0	48	1	0	4	3	112.5	4	1	1	3	0	0	0	0	0	1	4	1	.5813333333333334	33.7		28.7	5
4814	2	2569	3	4	0	30.7	5	35.7	37.37	15.9	66	165	36.46	312.3	0	13.26	1	0	48	1	0	4	3	112.5	4	1	1	3	0	0	0	0	0	1	4	1	.33217777777777774	35.7		30.7	5
4814	2	2569	4	4	0	44.52	43.76	88.28	210	15.9	66	165	36.46	312.3	0	13.26	1	0	48	1	0	4	3	112.5	4	1	1	3	0	0	0	0	0	1	4	1	1.8666666666666667	88.28		44.52	43.76
4816	1	2570	2	4	0	12.1	9	21.1	509.42	2.01	57	8	65.91	128.58	0	395.34	0	1	42	0	1	0	3	22.5	3	0	1	2	0	0	1	1	0	1	0	0	22.640888888888888	21.1		12.1	9
4816	1	2570	3	4	0	14.1	9	23.1	291.1	2.01	57	8	65.91	128.58	0	395.34	0	1	42	0	1	0	3	22.5	3	0	1	2	0	0	1	1	0	1	0	0	12.937777777777779	23.1		14.1	9
4816	1	2570	4	4	1	22.07	11.18	33.25	85	2.01	57	8	65.91	128.58	0	395.34	0	1	42	0	1	0	3	22.5	3	0	1	2	0	0	1	1	0	1	0	0	3.7777777777777777	33.25		22.07	11.18
4816	1	2570	6	4	0	0	0	49.2	0	2.01	57	8	65.91	128.58	0	395.34	0	1	42	0	1	0	3	22.5	3	0	1	2	0	0	1	1	0	1	0	0	0		49.2		
4819	2	2571	1	4	0	10.14	5.5	15.64	37.76	4.07	111	54	20.31	46.72	64.99	46.99	1	0	40	1	1	1	5	12.5	99	0	3	5	0	0	0	0	1	1	.33	3	3.0208	15.64		10.14	5.5
4819	2	2571	2	4	0	15.14	5.5	20.64	18.88	4.07	111	54	20.31	46.72	64.99	46.99	1	0	40	1	1	1	5	12.5	99	0	3	5	0	0	0	0	1	1	.33	3	1.5104	20.64		15.14	5.5
4819	2	2571	3	4	1	17.14	5.5	22.64	10.79	4.07	111	54	20.31	46.72	64.99	46.99	1	0	40	1	1	1	5	12.5	99	0	3	5	0	0	0	0	1	1	.33	3	.8632	22.64		17.14	5.5
4819	2	2571	4	4	0	12.95	21.84	34.79	85	4.07	111	54	20.31	46.72	64.99	46.99	1	0	40	1	1	1	5	12.5	99	0	3	5	0	0	0	0	1	1	.33	3	6.8	34.79		12.95	21.84
4819	4	2572	2	3	0	20.16	7.5	27.66	426.12	5.79	111	2	20.31	46.72	105.7	625.58	1	1	40	0	1	1	5	12.5	99	0	3	5	0	0	0	1	0	1	.33	0	34.0896	27.66		20.16	7.5
4819	4	2572	3	3	0	22.16	7.5	29.66	243.5	5.79	111	2	20.31	46.72	105.7	625.58	1	1	40	0	1	1	5	12.5	99	0	3	5	0	0	0	1	0	1	.33	0	19.48	29.66		22.16	7.5
4819	4	2572	4	3	1	10.83	19.19	30.02	85	5.79	111	2	20.31	46.72	105.7	625.58	1	1	40	0	1	1	5	12.5	99	0	3	5	0	0	0	1	0	1	.33	0	6.8	30.02		10.83	19.19
4820	2	2573	1	4	1	14.1	4.5	18.6	54.85	6.04	114	85	38.92	82.31	35.77	23.43	1	0	38	1	0	2	2	67.5	1	1	2	2	0	0	0	0	1	1	1	1	.8125925925925926	18.6		14.1	4.5
4820	2	2573	2	4	0	19.1	4.5	23.6	27.42	6.04	114	85	38.92	82.31	35.77	23.43	1	0	38	1	0	2	2	67.5	1	1	2	2	0	0	0	0	1	1	1	1	.40622222222222226	23.6		19.1	4.5
4820	2	2573	3	4	0	21.1	4.5	25.6	15.67	6.04	114	85	38.92	82.31	35.77	23.43	1	0	38	1	0	2	2	67.5	1	1	2	2	0	0	0	0	1	1	1	1	.23214814814814816	25.6		21.1	4.5
4820	2	2573	4	4	0	28.47	23.3	51.77	85	6.04	114	85	38.92	82.31	35.77	23.43	1	0	38	1	0	2	2	67.5	1	1	2	2	0	0	0	0	1	1	1	1	1.2592592592592593	51.77		28.47	23.3
4821	1	2574	1	5	0	12.5	9	21.5	1048.92	4.24	66	8	36.46	312.3	0	395.34	1	1	31	1	0	1	2	67.5	10	0	2	2	0	0	0	1	0	1	.5	0	15.539555555555557	21.5		12.5	9
4821	1	2574	2	5	0	17.5	9	26.5	524.46	4.24	66	8	36.46	312.3	0	395.34	1	1	31	1	0	1	2	67.5	10	0	2	2	0	0	0	1	0	1	.5	0	7.769777777777779	26.5		17.5	9
4821	1	2574	3	5	0	19.5	9	28.5	299.69	4.24	66	8	36.46	312.3	0	395.34	1	1	31	1	0	1	2	67.5	10	0	2	2	0	0	0	1	0	1	.5	0	4.439851851851852	28.5		19.5	9
4821	1	2574	4	5	1	17.35	18.68	36.03	85	4.24	66	8	36.46	312.3	0	395.34	1	1	31	1	0	1	2	67.5	10	0	2	2	0	0	0	1	0	1	.5	0	1.2592592592592593	36.03		17.35	18.68
4821	1	2574	5	5	0	28.05	9	37.05	0	4.24	66	8	36.46	312.3	0	395.34	1	1	31	1	0	1	2	67.5	10	0	2	2	0	0	0	1	0	1	.5	0	0		37.05		
4821	2	2575	1	4	0	24.92	7	31.92	353.8	16.5	66	738	36.46	312.3	35.81	53.33	1	1	36	1	0	1	2	67.5	10	0	2	2	0	0	0	0	0	1	.5	2	5.241481481481482	31.92		24.92	7
4821	2	2575	2	4	0	30.02	7	37.02	176.9	16.5	66	738	36.46	312.3	35.81	53.33	1	1	36	1	0	1	2	67.5	10	0	2	2	0	0	0	0	0	1	.5	2	2.620740740740741	37.02		30.02	7
4821	2	2575	3	4	0	32.02	7	39.02	101.09	16.5	66	738	36.46	312.3	35.81	53.33	1	1	36	1	0	1	2	67.5	10	0	2	2	0	0	0	0	0	1	.5	2	1.4976296296296296	39.02		32.02	7
4821	2	2575	4	4	1	41.77	33.38	75.15	222	16.5	66	738	36.46	312.3	35.81	53.33	1	1	36	1	0	1	2	67.5	10	0	2	2	0	0	0	0	0	1	.5	2	3.2888888888888888	75.15		41.77	33.38
4822	2	2576	1	3	1	50.7	3	53.7	405.43	40.68	121	530	31.33	24.98	10.95	19.01	1	1	29	1	1	2	3	67.5	3	0	2	2	1	0	0	0	0	1	1	1	6.00637037037037	53.7		50.7	3
4822	2	2576	2	3	0	55.7	3	58.7	202.72	40.68	121	530	31.33	24.98	10.95	19.01	1	1	29	1	1	2	3	67.5	3	0	2	2	1	0	0	0	0	1	1	1	3.0032592592592593	58.7		55.7	3
4822	2	2576	3	3	0	57.7	3	60.7	115.84	40.68	121	530	31.33	24.98	10.95	19.01	1	1	29	1	1	2	3	67.5	3	0	2	2	1	0	0	0	0	1	1	1	1.7161481481481482	60.7		57.7	3
4824	2	2577	1	3	0	33.64	3	36.64	270.1	24.04	110	758	20.59	67.54	15.43	2.58	1	1	30	1	0	1	3	32.5	3	1	2	2	0	1	0	0	0	1	.5	2	8.310769230769232	36.64		33.64	3
4824	2	2577	2	3	1	38.64	3	41.64	135.05	24.04	110	758	20.59	67.54	15.43	2.58	1	1	30	1	0	1	3	32.5	3	1	2	2	0	1	0	0	0	1	.5	2	4.155384615384616	41.64		38.64	3
4824	2	2577	3	3	0	40.64	3	43.64	77.17	24.04	110	758	20.59	67.54	15.43	2.58	1	1	30	1	0	1	3	32.5	3	1	2	2	0	1	0	0	0	1	.5	2	2.3744615384615386	43.64		40.64	3
4826	1	2578	1	4	1	14.44	5.5	19.94	65.57	7.37	116	33	31.46	190	127.73	21.72	1	0	27	1	0	1	1	22.5	7	0	1	1	0	0	0	0	1	1	1	1	2.914222222222222	19.94		14.44	5.5
4826	1	2578	2	4	0	19.44	5.5	24.94	32.79	7.37	116	33	31.46	190	127.73	21.72	1	0	27	1	0	1	1	22.5	7	0	1	1	0	0	0	0	1	1	1	1	1.4573333333333334	24.94		19.44	5.5
4826	1	2578	3	4	0	21.44	5.5	26.94	18.74	7.37	116	33	31.46	190	127.73	21.72	1	0	27	1	0	1	1	22.5	7	0	1	1	0	0	0	0	1	1	1	1	.8328888888888888	26.94		21.44	5.5
4826	1	2578	4	4	0	29.52	23.74	53.26	85	7.37	116	33	31.46	190	127.73	21.72	1	0	27	1	0	1	1	22.5	7	0	1	1	0	0	0	0	1	1	1	1	3.7777777777777777	53.26		29.52	23.74
4827	1	2579	1	6	0	3.9	3.5	7.4	18.84	1.96	117	121	36.29	455	31.33	24.98	1	1	37	1	0	1	1	22.5	7	0	1	1	0	0	0	0	1	1	1	0	.8373333333333334	7.4		3.9	3.5
4827	1	2579	2	6	0	8.9	3.5	12.4	9.42	1.96	117	121	36.29	455	31.33	24.98	1	1	37	1	0	1	1	22.5	7	0	1	1	0	0	0	0	1	1	1	0	.4186666666666667	12.4		8.9	3.5
4827	1	2579	3	6	0	10.9	3.5	14.4	5.38	1.96	117	121	36.29	455	31.33	24.98	1	1	37	1	0	1	1	22.5	7	0	1	1	0	0	0	0	1	1	1	0	.2391111111111111	14.4		10.9	3.5
4827	1	2579	4	6	0	3.01	20.16	23.17	85	1.96	117	121	36.29	455	31.33	24.98	1	1	37	1	0	1	1	22.5	7	0	1	1	0	0	0	0	1	1	1	0	3.7777777777777777	23.17		3.01	20.16
4827	1	2579	5	6	1	10.8	3.5	14.3	0	1.96	117	121	36.29	455	31.33	24.98	1	1	37	1	0	1	1	22.5	7	0	1	1	0	0	0	0	1	1	1	0	0		14.3		
4827	1	2579	6	6	0	0	0	42.7	0	1.96	117	121	36.29	455	31.33	24.98	1	1	37	1	0	1	1	22.5	7	0	1	1	0	0	0	0	1	1	1	0	0		42.7		
4828	1	2580	1	4	1	26.94	4.5	31.44	195.07	16.63	84	1092	84.49	34.97	10.65	8.44	1	0	27	1	0	4	4	112.5	10	0	4	4	0	0	0	0	0	1	1	1	1.7339555555555555	31.44		26.94	4.5
4828	1	2580	2	4	0	31.94	4.5	36.44	97.53	16.63	84	1092	84.49	34.97	10.65	8.44	1	0	27	1	0	4	4	112.5	10	0	4	4	0	0	0	0	0	1	1	1	.8669333333333333	36.44		31.94	4.5
4828	1	2580	3	4	0	33.94	4.5	38.44	42.3	16.63	84	1092	84.49	34.97	10.65	8.44	1	0	27	1	0	4	4	112.5	10	0	4	4	0	0	0	0	0	1	1	1	.376	38.44		33.94	4.5
4828	1	2580	4	4	0	60.54	31.26	91.8	315	16.63	84	1092	84.49	34.97	10.65	8.44	1	0	27	1	0	4	4	112.5	10	0	4	4	0	0	0	0	0	1	1	1	2.8	91.8		60.54	31.26
4828	3	2581	1	5	0	10.7	10	20.7	360.37	4.45	84	1	84.49	34.97	321.75	711.11	1	0	29	1	0	4	4	112.5	10	0	4	4	0	0	0	1	0	1	1	0	3.203288888888889	20.7		10.7	10
4828	3	2581	2	5	0	15.7	10	25.7	180.19	4.45	84	1	84.49	34.97	321.75	711.11	1	0	29	1	0	4	4	112.5	10	0	4	4	0	0	0	1	0	1	1	0	1.601688888888889	25.7		15.7	10
4828	3	2581	3	5	0	17.7	10	27.7	102.96	4.45	84	1	84.49	34.97	321.75	711.11	1	0	29	1	0	4	4	112.5	10	0	4	4	0	0	0	1	0	1	1	0	.9151999999999999	27.7		17.7	10
4828	3	2581	4	5	1	8.91	15.87	24.78	80	4.45	84	1	84.49	34.97	321.75	711.11	1	0	29	1	0	4	4	112.5	10	0	4	4	0	0	0	1	0	1	1	0	.7111111111111111	24.78		8.91	15.87
4828	3	2581	5	5	0	23.15	10	33.15	0	4.45	84	1	84.49	34.97	321.75	711.11	1	0	29	1	0	4	4	112.5	10	0	4	4	0	0	0	1	0	1	1	0	0		33.15		
4828	4	2582	1	5	1	10.7	10	20.7	360.37	4.45	84	1	84.49	34.97	321.75	711.11	1	1	30	1	0	4	4	112.5	10	0	4	4	0	0	0	1	0	1	1	1	3.203288888888889	20.7		10.7	10
4828	4	2582	2	5	0	15.7	10	25.7	180.19	4.45	84	1	84.49	34.97	321.75	711.11	1	1	30	1	0	4	4	112.5	10	0	4	4	0	0	0	1	0	1	1	1	1.601688888888889	25.7		15.7	10
4828	4	2582	3	5	0	17.7	10	27.7	102.96	4.45	84	1	84.49	34.97	321.75	711.11	1	1	30	1	0	4	4	112.5	10	0	4	4	0	0	0	1	0	1	1	1	.9151999999999999	27.7		17.7	10
4828	4	2582	4	5	0	8.91	15.87	24.78	80	4.45	84	1	84.49	34.97	321.75	711.11	1	1	30	1	0	4	4	112.5	10	0	4	4	0	0	0	1	0	1	1	1	.7111111111111111	24.78		8.91	15.87
4828	4	2582	5	5	0	23.15	10	33.15	0	4.45	84	1	84.49	34.97	321.75	711.11	1	1	30	1	0	4	4	112.5	10	0	4	4	0	0	0	1	0	1	1	1	0		33.15		
4829	1	2583	1	4	0	15.88	8.5	24.38	376.16	6.35	114	2	38.92	82.31	105.7	625.58	1	1	33	1	1	1	3	42.5	3	0	2	2	0	1	0	1	0	1	.5	0	8.850823529411766	24.38		15.88	8.5
4829	1	2583	2	4	0	20.88	8.5	29.38	188.08	6.35	114	2	38.92	82.31	105.7	625.58	1	1	33	1	1	1	3	42.5	3	0	2	2	0	1	0	1	0	1	.5	0	4.425411764705883	29.38		20.88	8.5
4829	1	2583	3	4	0	22.88	8.5	31.38	107.47	6.35	114	2	38.92	82.31	105.7	625.58	1	1	33	1	1	1	3	42.5	3	0	2	2	0	1	0	1	0	1	.5	0	2.5287058823529414	31.38		22.88	8.5
4829	1	2583	4	4	1	29.45	9.7	39.15	85	6.35	114	2	38.92	82.31	105.7	625.58	1	1	33	1	1	1	3	42.5	3	0	2	2	0	1	0	1	0	1	.5	0	2	39.15		29.45	9.7
4833	2	2584	1	4	0	18.5	8.5	27	384.88	7.26	120	2	28.29	33.75	105.7	625.58	1	0	43	1	0	1	2	17.5	1	0	1	2	0	0	0	1	0	1	1	0	21.993142857142857	27		18.5	8.5
4833	2	2584	2	4	0	23.5	8.5	32	192.44	7.26	120	2	28.29	33.75	105.7	625.58	1	0	43	1	0	1	2	17.5	1	0	1	2	0	0	0	1	0	1	1	0	10.996571428571428	32		23.5	8.5
4833	2	2584	3	4	0	25.5	8.5	34	109.96	7.26	120	2	28.29	33.75	105.7	625.58	1	0	43	1	0	1	2	17.5	1	0	1	2	0	0	0	1	0	1	1	0	6.283428571428571	34		25.5	8.5
4833	2	2584	4	4	1	22.36	16.6	38.96	85	7.26	120	2	28.29	33.75	105.7	625.58	1	0	43	1	0	1	2	17.5	1	0	1	2	0	0	0	1	0	1	1	0	4.857142857142857	38.96		22.36	16.6
4834	1	2585	1	5	0	22.08	7.5	29.58	502.2	8.92	118	16	34.36	27.55	123.23	226.35	1	0	34	1	1	2	3	87.5	10	0	2	3	0	0	0	1	0	1	1	0	5.739428571428571	29.58		22.08	7.5
4834	1	2585	2	5	0	27.18	7.5	34.68	251.1	8.92	118	16	34.36	27.55	123.23	226.35	1	0	34	1	1	2	3	87.5	10	0	2	3	0	0	0	1	0	1	1	0	2.8697142857142857	34.68		27.18	7.5
4834	1	2585	3	5	0	29.18	7.5	36.68	143.49	8.92	118	16	34.36	27.55	123.23	226.35	1	0	34	1	1	2	3	87.5	10	0	2	3	0	0	0	1	0	1	1	0	1.6398857142857144	36.68		29.18	7.5
4834	1	2585	4	5	1	33.44	17	50.44	85	8.92	118	16	34.36	27.55	123.23	226.35	1	0	34	1	1	2	3	87.5	10	0	2	3	0	0	0	1	0	1	1	0	.9714285714285714	50.44		33.44	17
4834	1	2585	5	5	0	58.6	7.5	66.1	0	8.92	118	16	34.36	27.55	123.23	226.35	1	0	34	1	1	2	3	87.5	10	0	2	3	0	0	0	1	0	1	1	0	0		66.1		
4836	1	2586	1	5	0	4.1	8	12.1	6.54	.55	66	66	36.46	312.3	36.46	312.3	1	0	31	1	0	1	1	47.5	7	0	1	1	0	0	0	0	1	1	1	0	.1376842105263158	12.1		4.1	8
4836	1	2586	2	5	0	9.1	8	17.1	3.27	.55	66	66	36.46	312.3	36.46	312.3	1	0	31	1	0	1	1	47.5	7	0	1	1	0	0	0	0	1	1	1	0	.0688421052631579	17.1		9.1	8
4836	1	2586	3	5	0	11.1	8	19.1	1.87	.55	66	66	36.46	312.3	36.46	312.3	1	0	31	1	0	1	1	47.5	7	0	1	1	0	0	0	0	1	1	1	0	.03936842105263158	19.1		11.1	8
4836	1	2586	4	5	0	2.1	14.4	16.5	85	.55	66	66	36.46	312.3	36.46	312.3	1	0	31	1	0	1	1	47.5	7	0	1	1	0	0	0	0	1	1	1	0	1.7894736842105263	16.5		2.1	14.4
4836	1	2586	6	5	1	0	0	19	0	.55	66	66	36.46	312.3	36.46	312.3	1	0	31	1	0	1	1	47.5	7	0	1	1	0	0	0	0	1	1	1	0	0		19		
4837	1	2587	1	5	0	2.9	10	12.9	323.14	.26	17	17	153.5	386.28	153.5	386.28	1	1	26	1	1	1	3	17.5	4	1	1	3	0	0	0	1	0	1	1	2	18.465142857142855	12.9		2.9	10
4837	1	2587	2	5	1	7.9	10	17.9	161.57	.26	17	17	153.5	386.28	153.5	386.28	1	1	26	1	1	1	3	17.5	4	1	1	3	0	0	0	1	0	1	1	2	9.232571428571427	17.9		7.9	10
4837	1	2587	3	5	0	9.9	10	19.9	92.33	.26	17	17	153.5	386.28	153.5	386.28	1	1	26	1	1	1	3	17.5	4	1	1	3	0	0	0	1	0	1	1	2	5.276	19.9		9.9	10
4837	1	2587	4	5	0	1	7.56	8.56	85	.26	17	17	153.5	386.28	153.5	386.28	1	1	26	1	1	1	3	17.5	4	1	1	3	0	0	0	1	0	1	1	2	4.857142857142857	8.56		1	7.56
4837	1	2587	6	5	0	0	0	15.2	0	.26	17	17	153.5	386.28	153.5	386.28	1	1	26	1	1	1	3	17.5	4	1	1	3	0	0	0	1	0	1	1	2	0		15.2		
4839	2	2588	1	5	0	20.7	8.5	29.2	388.36	7.59	120	18	28.29	33.75	250.39	378.36	1	0	36	1	1	2	6	37.5	99	0	1	5	0	0	1	1	0	1	2	7	10.356266666666667	29.2		20.7	8.5
4839	2	2588	2	5	0	25.7	8.5	34.2	194.18	7.59	120	18	28.29	33.75	250.39	378.36	1	0	36	1	1	2	6	37.5	99	0	1	5	0	0	1	1	0	1	2	7	5.178133333333333	34.2		25.7	8.5
4839	2	2588	3	5	1	27.7	8.5	36.2	110.96	7.59	120	18	28.29	33.75	250.39	378.36	1	0	36	1	1	2	6	37.5	99	0	1	5	0	0	1	1	0	1	2	7	2.958933333333333	36.2		27.7	8.5
4839	2	2588	4	5	0	26.6	20.3	46.9	85	7.59	120	18	28.29	33.75	250.39	378.36	1	0	36	1	1	2	6	37.5	99	0	1	5	0	0	1	1	0	1	2	7	2.2666666666666666	46.9		26.6	20.3
4839	2	2588	5	5	0	39.2	8.5	47.7	0	7.59	120	18	28.29	33.75	250.39	378.36	1	0	36	1	1	2	6	37.5	99	0	1	5	0	0	1	1	0	1	2	7	0		47.7		
4840	1	2589	1	3	1	40.82	3	43.82	265.79	30.29	117	230	36.29	455	24.43	9.45	1	0	24	1	0	1	3	47.5	99	0	2	2	0	1	0	0	0	1	.5	1	5.595578947368422	43.82		40.82	3
4840	1	2589	2	3	0	45.82	3	48.82	132.89	30.29	117	230	36.29	455	24.43	9.45	1	0	24	1	0	1	3	47.5	99	0	2	2	0	1	0	0	0	1	.5	1	2.7976842105263153	48.82		45.82	3
4840	1	2589	3	3	0	47.82	3	50.82	75.94	30.29	117	230	36.29	455	24.43	9.45	1	0	24	1	0	1	3	47.5	99	0	2	2	0	1	0	0	0	1	.5	1	1.598736842105263	50.82		47.82	3
4840	2	2590	1	5	0	15.64	7.5	23.14	219.21	6.66	117	12	36.29	455	131.5	66.85	1	1	24	1	0	1	3	47.5	99	0	2	2	0	1	0	1	0	1	.5	0	4.614947368421053	23.14		15.64	7.5
4840	2	2590	2	5	0	20.64	7.5	28.14	109.6	6.66	117	12	36.29	455	131.5	66.85	1	1	24	1	0	1	3	47.5	99	0	2	2	0	1	0	1	0	1	.5	0	2.3073684210526313	28.14		20.64	7.5
4840	2	2590	3	5	0	22.64	7.5	30.14	62.63	6.66	117	12	36.29	455	131.5	66.85	1	1	24	1	0	1	3	47.5	99	0	2	2	0	1	0	1	0	1	.5	0	1.3185263157894738	30.14		22.64	7.5
4840	2	2590	4	5	1	37.13	18.9	56.03	85	6.66	117	12	36.29	455	131.5	66.85	1	1	24	1	0	1	3	47.5	99	0	2	2	0	1	0	1	0	1	.5	0	1.7894736842105263	56.03		37.13	18.9
4840	2	2590	5	5	0	33.95	7.5	41.45	0	6.66	117	12	36.29	455	131.5	66.85	1	1	24	1	0	1	3	47.5	99	0	2	2	0	1	0	1	0	1	.5	0	0		41.45		
4841	2	2591	1	5	0	11.64	9	20.64	1237.58	4.23	64	1	55.78	22.11	321.75	711.11	1	1	24	1	0	1	4	87.5	99	1	3	4	0	0	0	1	0	1	.33	0	14.143771428571428	20.64		11.64	9
4841	2	2591	2	5	0	16.64	9	25.64	618.79	4.23	64	1	55.78	22.11	321.75	711.11	1	1	24	1	0	1	4	87.5	99	1	3	4	0	0	0	1	0	1	.33	0	7.071885714285714	25.64		16.64	9
4841	2	2591	3	5	0	18.64	9	27.64	353.6	4.23	64	1	55.78	22.11	321.75	711.11	1	1	24	1	0	1	4	87.5	99	1	3	4	0	0	0	1	0	1	.33	0	4.041142857142858	27.64		18.64	9
4841	2	2591	4	5	1	13.41	14.12	27.53	85	4.23	64	1	55.78	22.11	321.75	711.11	1	1	24	1	0	1	4	87.5	99	1	3	4	0	0	0	1	0	1	.33	0	.9714285714285714	27.53		13.41	14.12
4841	2	2591	5	5	0	21.55	9	30.55	0	4.23	64	1	55.78	22.11	321.75	711.11	1	1	24	1	0	1	4	87.5	99	1	3	4	0	0	0	1	0	1	.33	0	0		30.55		
4842	2	2592	1	3	1	43.08	3	46.08	332.58	37.88	121	255	31.33	24.98	14	33.94	1	0	48	1	1	1	2	145	1	1	2	2	0	0	0	0	0	1	.5	1	2.293655172413793	46.08		43.08	3
4842	2	2592	2	3	0	48.18	3	51.18	166.29	37.88	121	255	31.33	24.98	14	33.94	1	0	48	1	1	1	2	145	1	1	2	2	0	0	0	0	0	1	.5	1	1.1468275862068964	51.18		48.18	3
4842	2	2592	3	3	0	50.18	3	53.18	95.02	37.88	121	255	31.33	24.98	14	33.94	1	0	48	1	1	1	2	145	1	1	2	2	0	0	0	0	0	1	.5	1	.6553103448275862	53.18		50.18	3
4845	1	2593	1	5	0	13.54	3.5	17.04	62.96	6.2	111	96	20.31	46.72	31.25	9.28	1	0	28	1	0	2	3	22.5	3	0	1	2	1	0	0	0	1	1	2	2	2.7982222222222224	17.04		13.54	3.5
4845	1	2593	2	5	1	18.54	3.5	22.04	31.48	6.2	111	96	20.31	46.72	31.25	9.28	1	0	28	1	0	2	3	22.5	3	0	1	2	1	0	0	0	1	1	2	2	1.3991111111111112	22.04		18.54	3.5
4845	1	2593	3	5	0	20.54	3.5	24.04	17.99	6.2	111	96	20.31	46.72	31.25	9.28	1	0	28	1	0	2	3	22.5	3	0	1	2	1	0	0	0	1	1	2	2	.7995555555555555	24.04		20.54	3.5
4845	1	2593	4	5	0	26.18	25.02	51.2	85	6.2	111	96	20.31	46.72	31.25	9.28	1	0	28	1	0	2	3	22.5	3	0	1	2	1	0	0	0	1	1	2	2	3.7777777777777777	51.2		26.18	25.02
4845	1	2593	5	5	0	36.1	3.5	39.6	0	6.2	111	96	20.31	46.72	31.25	9.28	1	0	28	1	0	2	3	22.5	3	0	1	2	1	0	0	0	1	1	2	2	0		39.6		
4846	1	2594	1	4	1	16.86	5.5	22.36	63.57	7.07	123	36	17.32	25.69	43.7	207.07	1	0	75	1	0	2	2	55	1	1	1	2	0	0	0	0	1	1	2	1	1.1558181818181819	22.36		16.86	5.5
4846	1	2594	2	4	0	21.86	5.5	27.36	31.78	7.07	123	36	17.32	25.69	43.7	207.07	1	0	75	1	0	2	2	55	1	1	1	2	0	0	0	0	1	1	2	1	.5778181818181818	27.36		21.86	5.5
4846	1	2594	3	4	0	23.86	5.5	29.36	18.16	7.07	123	36	17.32	25.69	43.7	207.07	1	0	75	1	0	2	2	55	1	1	1	2	0	0	0	0	1	1	2	1	.3301818181818182	29.36		23.86	5.5
4846	1	2594	4	4	0	33.26	21.76	55.02	85	7.07	123	36	17.32	25.69	43.7	207.07	1	0	75	1	0	2	2	55	1	1	1	2	0	0	0	0	1	1	2	1	1.5454545454545454	55.02		33.26	21.76
4847	2	2595	1	5	0	10.64	6	16.64	43.51	4.76	64	100	55.78	22.11	45.75	39.74	1	1	53	1	0	2	4	37.5	4	1	2	4	0	0	0	0	1	1	1	2	1.1602666666666666	16.64		10.64	6
4847	2	2595	2	5	1	15.64	6	21.64	21.76	4.76	64	100	55.78	22.11	45.75	39.74	1	1	53	1	0	2	4	37.5	4	1	2	4	0	0	0	0	1	1	1	2	.5802666666666667	21.64		15.64	6
4847	2	2595	3	5	0	17.64	6	23.64	12.43	4.76	64	100	55.78	22.11	45.75	39.74	1	1	53	1	0	2	4	37.5	4	1	2	4	0	0	0	0	1	1	1	2	.33146666666666663	23.64		17.64	6
4847	2	2595	4	5	0	21.4	19.7	41.1	85	4.76	64	100	55.78	22.11	45.75	39.74	1	1	53	1	0	2	4	37.5	4	1	2	4	0	0	0	0	1	1	1	2	2.2666666666666666	41.1		21.4	19.7
